source,target,relation,relation_id
265,3621,HAS_EXPENDITURE,3
364,105,TO_DESTINATION,0
240,3621,HAS_EXPENDITURE,3
377,3623,HAS_EXPENDITURE,3
301,3622,HAS_EXPENDITURE,3
222,3612,HAS_EXPENDITURE,3
348,3606,HAS_EXPENDITURE,3
320,3607,HAS_EXPENDITURE,3
415,3611,HAS_EXPENDITURE,3
248,3610,HAS_EXPENDITURE,3
420,3618,HAS_EXPENDITURE,3
407,3621,HAS_EXPENDITURE,3
363,3606,HAS_EXPENDITURE,3
222,3617,HAS_EXPENDITURE,3
374,3620,HAS_EXPENDITURE,3
292,3622,HAS_EXPENDITURE,3
341,3575,HAS_PURPOSE,1
291,3616,HAS_EXPENDITURE,3
373,3607,HAS_EXPENDITURE,3
252,3615,HAS_EXPENDITURE,3
431,3618,HAS_EXPENDITURE,3
402,3609,HAS_EXPENDITURE,3
312,3618,HAS_EXPENDITURE,3
245,3581,IN_YEAR,2
441,3607,HAS_EXPENDITURE,3
351,3581,IN_YEAR,2
383,3611,HAS_EXPENDITURE,3
288,3608,HAS_EXPENDITURE,3
372,3610,HAS_EXPENDITURE,3
377,3622,HAS_EXPENDITURE,3
272,3610,HAS_EXPENDITURE,3
428,3606,HAS_EXPENDITURE,3
298,3573,HAS_PURPOSE,1
386,3619,HAS_EXPENDITURE,3
365,3612,HAS_EXPENDITURE,3
439,3618,HAS_EXPENDITURE,3
385,3617,HAS_EXPENDITURE,3
371,3621,HAS_EXPENDITURE,3
305,3581,IN_YEAR,2
243,3616,HAS_EXPENDITURE,3
433,3617,HAS_EXPENDITURE,3
385,3622,HAS_EXPENDITURE,3
416,3618,HAS_EXPENDITURE,3
432,82,TO_DESTINATION,0
245,3619,HAS_EXPENDITURE,3
272,38,TO_DESTINATION,0
336,3611,HAS_EXPENDITURE,3
399,3607,HAS_EXPENDITURE,3
273,3581,IN_YEAR,2
316,111,TO_DESTINATION,0
365,3610,HAS_EXPENDITURE,3
307,73,TO_DESTINATION,0
283,3616,HAS_EXPENDITURE,3
289,3618,HAS_EXPENDITURE,3
440,3617,HAS_EXPENDITURE,3
441,3613,HAS_EXPENDITURE,3
380,69,TO_DESTINATION,0
337,3609,HAS_EXPENDITURE,3
353,3621,HAS_EXPENDITURE,3
286,3615,HAS_EXPENDITURE,3
339,76,TO_DESTINATION,0
334,3575,HAS_PURPOSE,1
358,3611,HAS_EXPENDITURE,3
365,3622,HAS_EXPENDITURE,3
292,3608,HAS_EXPENDITURE,3
261,3622,HAS_EXPENDITURE,3
427,3606,HAS_EXPENDITURE,3
362,3616,HAS_EXPENDITURE,3
290,3610,HAS_EXPENDITURE,3
293,3623,HAS_EXPENDITURE,3
406,3617,HAS_EXPENDITURE,3
238,3622,HAS_EXPENDITURE,3
341,3620,HAS_EXPENDITURE,3
253,48,TO_DESTINATION,0
281,3614,HAS_EXPENDITURE,3
222,3621,HAS_EXPENDITURE,3
420,3607,HAS_EXPENDITURE,3
253,3608,HAS_EXPENDITURE,3
420,3615,HAS_EXPENDITURE,3
236,3607,HAS_EXPENDITURE,3
260,3611,HAS_EXPENDITURE,3
390,3613,HAS_EXPENDITURE,3
337,3606,HAS_EXPENDITURE,3
285,3611,HAS_EXPENDITURE,3
340,3623,HAS_EXPENDITURE,3
339,3575,HAS_PURPOSE,1
250,3608,HAS_EXPENDITURE,3
380,3623,HAS_EXPENDITURE,3
325,3620,HAS_EXPENDITURE,3
425,3614,HAS_EXPENDITURE,3
355,3622,HAS_EXPENDITURE,3
438,59,TO_DESTINATION,0
222,3615,HAS_EXPENDITURE,3
355,3617,HAS_EXPENDITURE,3
318,55,TO_DESTINATION,0
377,91,TO_DESTINATION,0
419,3616,HAS_EXPENDITURE,3
421,3613,HAS_EXPENDITURE,3
231,3581,IN_YEAR,2
282,77,TO_DESTINATION,0
337,3611,HAS_EXPENDITURE,3
306,3611,HAS_EXPENDITURE,3
331,3610,HAS_EXPENDITURE,3
216,69,TO_DESTINATION,0
392,3614,HAS_EXPENDITURE,3
308,3606,HAS_EXPENDITURE,3
235,3620,HAS_EXPENDITURE,3
230,3616,HAS_EXPENDITURE,3
437,3608,HAS_EXPENDITURE,3
397,3617,HAS_EXPENDITURE,3
438,3616,HAS_EXPENDITURE,3
262,3616,HAS_EXPENDITURE,3
253,3616,HAS_EXPENDITURE,3
228,3617,HAS_EXPENDITURE,3
259,3622,HAS_EXPENDITURE,3
271,3617,HAS_EXPENDITURE,3
388,3611,HAS_EXPENDITURE,3
423,3607,HAS_EXPENDITURE,3
367,3607,HAS_EXPENDITURE,3
439,3617,HAS_EXPENDITURE,3
258,3621,HAS_EXPENDITURE,3
304,3608,HAS_EXPENDITURE,3
411,3611,HAS_EXPENDITURE,3
220,3619,HAS_EXPENDITURE,3
434,3616,HAS_EXPENDITURE,3
282,3607,HAS_EXPENDITURE,3
390,3616,HAS_EXPENDITURE,3
333,3615,HAS_EXPENDITURE,3
372,3617,HAS_EXPENDITURE,3
260,3573,HAS_PURPOSE,1
354,3611,HAS_EXPENDITURE,3
395,3610,HAS_EXPENDITURE,3
286,110,TO_DESTINATION,0
303,69,TO_DESTINATION,0
358,3606,HAS_EXPENDITURE,3
214,3618,HAS_EXPENDITURE,3
398,3615,HAS_EXPENDITURE,3
248,3622,HAS_EXPENDITURE,3
330,3621,HAS_EXPENDITURE,3
281,3608,HAS_EXPENDITURE,3
275,3622,HAS_EXPENDITURE,3
333,3611,HAS_EXPENDITURE,3
343,3608,HAS_EXPENDITURE,3
307,3581,IN_YEAR,2
224,3610,HAS_EXPENDITURE,3
308,3581,IN_YEAR,2
321,3620,HAS_EXPENDITURE,3
240,3613,HAS_EXPENDITURE,3
325,64,TO_DESTINATION,0
346,112,TO_DESTINATION,0
242,3619,HAS_EXPENDITURE,3
392,3620,HAS_EXPENDITURE,3
376,3620,HAS_EXPENDITURE,3
360,3616,HAS_EXPENDITURE,3
283,3615,HAS_EXPENDITURE,3
271,3606,HAS_EXPENDITURE,3
300,3608,HAS_EXPENDITURE,3
428,3581,IN_YEAR,2
351,3611,HAS_EXPENDITURE,3
339,3607,HAS_EXPENDITURE,3
222,3573,HAS_PURPOSE,1
296,121,TO_DESTINATION,0
258,53,TO_DESTINATION,0
339,3620,HAS_EXPENDITURE,3
307,3611,HAS_EXPENDITURE,3
330,3623,HAS_EXPENDITURE,3
262,3622,HAS_EXPENDITURE,3
234,3622,HAS_EXPENDITURE,3
346,3622,HAS_EXPENDITURE,3
436,3615,HAS_EXPENDITURE,3
403,3606,HAS_EXPENDITURE,3
369,3575,HAS_PURPOSE,1
423,3611,HAS_EXPENDITURE,3
267,3612,HAS_EXPENDITURE,3
324,3622,HAS_EXPENDITURE,3
323,91,TO_DESTINATION,0
248,3616,HAS_EXPENDITURE,3
290,3617,HAS_EXPENDITURE,3
219,3581,IN_YEAR,2
347,3617,HAS_EXPENDITURE,3
359,3581,IN_YEAR,2
371,3620,HAS_EXPENDITURE,3
417,3608,HAS_EXPENDITURE,3
234,3614,HAS_EXPENDITURE,3
355,3607,HAS_EXPENDITURE,3
387,3581,IN_YEAR,2
252,3621,HAS_EXPENDITURE,3
