freq,income,unit,geo,year,value,income_id
A,PROF,FOR,UNK,2017,897189.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1243921.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,499560.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,479096.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,159096.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,129152.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,144831.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1563349.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,968785.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,413242.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,4308455.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,588882.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1506437.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2553401.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,6626250.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,4961402.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,312968.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,4101527.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1498297.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1930228.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,62537465.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,5986949.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,691738.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,8656009.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,8098210.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,17638338.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2424197.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1652098.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2702522.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,8950043.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2177569.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1602627.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,749932.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,934878.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,479626.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,5025422.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,9197456.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2731633.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,15179695.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1327493.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2048054.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2474643.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,4346172.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,3574455.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,240344.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2910630.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1167149.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1399632.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,49458567.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,4754119.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,608737.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,6946647.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,5868609.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,12997126.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1954888.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1003926.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1805333.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,7706122.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1678009.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,1123531.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,590836.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,805726.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,334796.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,3462073.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,8228671.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,2318392.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,10871239.0,2017_UNK_PROF
A,PROF,FOR,UNK,2017,738611.0,2017_UNK_PROF
A,PROF,WORLD,Q1,2017,56680.0,2017_Q1_PROF
A,PROF,WORLD,Q1,2017,255551.0,2017_Q1_PROF
A,PROF,WORLD,Q1,2017,121245.0,2017_Q1_PROF
A,PROF,WORLD,Q1,2017,115218.0,2017_Q1_PROF
A,PROF,WORLD,Q1,2017,1354482.0,2017_Q1_PROF
A,PROF,WORLD,Q1,2017,1440721.0,2017_Q1_PROF
A,PROF,WORLD,Q1,2017,1098931.0,2017_Q1_PROF
A,PROF,WORLD,Q1,2017,1319476.0,2017_Q1_PROF
A,PROF,WORLD,Q2,2017,109035.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,439908.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,110506.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,357114.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,1402514.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,2490439.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,248078.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,962606.0,2017_Q2_PROF
A,PROF,WORLD,Q2,2017,2379934.0,2017_Q2_PROF
A,PROF,WORLD,Q3,2017,179959.0,2017_Q3_PROF
A,PROF,WORLD,Q3,2017,1190980.0,2017_Q3_PROF
A,PROF,WORLD,Q3,2017,556743.0,2017_Q3_PROF
A,PROF,WORLD,Q3,2017,3115224.0,2017_Q3_PROF
A,PROF,WORLD,Q3,2017,785075.0,2017_Q3_PROF
A,PROF,WORLD,Q3,2017,376784.0,2017_Q3_PROF
A,PROF,WORLD,Q3,2017,1924244.0,2017_Q3_PROF
A,PROF,WORLD,Q3,2017,752869.0,2017_Q3_PROF
A,PROF,WORLD,Q4,2017,531291.0,2017_Q4_PROF
A,PROF,WORLD,Q4,2017,2437706.0,2017_Q4_PROF
A,PROF,WORLD,Q4,2017,1620878.0,2017_Q4_PROF
A,PROF,WORLD,Q4,2017,5815137.0,2017_Q4_PROF
A,PROF,WORLD,Q4,2017,1089587.0,2017_Q4_PROF
A,PROF,WORLD,Q4,2017,3377430.0,2017_Q4_PROF
A,PROF,WORLD,TOTAL,2017,376351.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4664646.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1516342.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,254596.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1649141.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,344923.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1731969.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,54659554.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3458133.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,876966.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,320260.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,10242963.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,7078285.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,29538220.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,857765.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1035605.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1471135.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,6870999.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1019203.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,518441.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,273693.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,182880.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,154788.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4324145.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,7027294.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3244844.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1729472.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,273309.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,15142244.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,718015.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,2981600.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4583314.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,11323721.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,5196200.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,680592.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4748026.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1517937.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3736370.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,141142904.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,10411711.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,2649953.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,2145392.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,26132287.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,15323824.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,78461800.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4804039.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,2145790.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3446212.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,19801672.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,2850036.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1643562.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,979208.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1015153.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,493195.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,11687356.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,14176450.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,15542021.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,5417791.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4841217.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,35161755.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1498537.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3523217.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4206962.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,6659075.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3679858.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,425996.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3098885.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1173014.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,2004401.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,86483350.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,6953578.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1772987.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1825133.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,15889324.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,8245539.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,48923580.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3946274.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1110185.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1975077.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,12930674.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1830832.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,1125120.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,705515.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,832273.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,338407.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,7363211.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,7149156.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,12297177.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,3688319.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,4567908.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,20019511.0,2017_TOTAL_PROF
A,PROF,WORLD,TOTAL,2017,780522.0,2017_TOTAL_PROF
A,PROF,WORLD,UNK,2017,376351.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,4664646.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1516342.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,254596.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1649141.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,344923.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1731969.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,54659554.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3458133.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,320260.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,10242963.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,7078285.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,29538220.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,857765.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1035605.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1471135.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,6870999.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1019203.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,518441.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,273693.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,182880.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,154788.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,7027294.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3244844.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1729472.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,15142244.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,718015.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,2981600.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,4583314.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,11323721.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,5196200.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,680592.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,4748026.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1517937.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3736370.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,141142904.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,10411711.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,2145392.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,26132287.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,15323824.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,78461800.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,4804039.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,2145790.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3446212.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,19801672.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,2850036.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1643562.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,979208.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1015153.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,493195.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,14176450.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,15542021.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,5417791.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,35161755.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1498537.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3523217.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,4206962.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,6659075.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3679858.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,425996.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3098885.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1173014.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,2004401.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,86483350.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,6953578.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1825133.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,15889324.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,8245539.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,48923580.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3946274.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1110185.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1975077.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,12930674.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1830832.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,1125120.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,705515.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,832273.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,338407.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,7149156.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,12297177.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,3688319.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,20019511.0,2017_UNK_PROF
A,PROF,WORLD,UNK,2017,780522.0,2017_UNK_PROF
A,TOTAL,DOM,Q1,2017,595643.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,3086552.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,6068973.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,1020156.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,9448801.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,14811357.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,424512.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,6362249.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q1,2017,8742384.0,2017_Q1_TOTAL
A,TOTAL,DOM,Q2,2017,779569.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,5852654.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,10452913.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,1238393.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,27848624.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,25617577.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,458824.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,21995970.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q2,2017,15164664.0,2017_Q2_TOTAL
A,TOTAL,DOM,Q3,2017,1181358.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,9016693.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,5714779.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,1698812.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,31122495.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,17049683.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,517454.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,22105802.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q3,2017,11334904.0,2017_Q3_TOTAL
A,TOTAL,DOM,Q4,2017,2088225.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,11078340.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,603766.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,2760163.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,29996751.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,2817879.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,671937.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,18918411.0,2017_Q4_TOTAL
A,TOTAL,DOM,Q4,2017,2214113.0,2017_Q4_TOTAL
A,TOTAL,DOM,TOTAL,2017,4096593.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,15773301.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,4309911.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,5915739.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,7510470.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,1963743.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,39893468.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,200578738.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,24546396.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,4644796.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,3507429.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,185772751.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,44057895.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,204016311.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,2870200.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,18549024.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,10936902.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,46691994.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,3747548.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,77974.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,4008229.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,1231961.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,425450.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,29034239.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,22042128.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,54834172.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,18650741.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,22840431.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,49346729.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,2663542.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,10512653.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,13131336.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,38290032.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,10232724.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,17657842.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,26509727.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,3713917.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,101001956.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,551345687.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,48712395.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,6717523.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,55031356.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,517501822.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,80462230.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,906553289.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,19741646.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,36080222.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,19106171.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,235988232.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,6991175.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,188311.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,7068187.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,3752952.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,708483.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,98416671.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,52761251.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,214207468.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,55672602.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,60296496.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,135214314.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,4871402.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,22808904.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,9034743.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,22516731.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,5922814.0,2017_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2017,11742103.0,2017_TOTAL_TOTAL
