freq,purpose,duration,unit,geo,year,value,purpose_id
A,DOM,TOTAL,N1-3,NR,2020,175453.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,1619913.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,307725.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,614605.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,23318547.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,44692019.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,13463649.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,15027271.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,68249072.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,1756532.0,2020_NR_DOM
A,DOM,TOTAL,N1-3,NR,2020,6798525.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,11598396.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,36604205.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,12871699.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,9945190.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,32639470.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,4638203.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,85919190.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,456020398.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,54386930.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,2160503267.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,4417509.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,53356554.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,353020025.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,2716618264.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,90284272.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,771136711.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,15340639.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,25504814.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,17871534.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,165270547.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,5999399.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,403592.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,4083176.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,699004.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,1064868.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,92817988.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,182815094.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,55043867.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,40021282.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,157522497.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,4014574.0,2020_NR_DOM
A,DOM,TOTAL,N_GE1,NR,2020,16243508.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,8854141.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,23091346.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,8562235.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,7266795.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,25041647.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,2204299.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,60593332.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,324679291.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,31460720.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,1631262138.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,1424678.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,50590087.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,258843715.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,1997523896.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,59833731.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,613433773.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,12657059.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,14550401.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,9457959.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,138069023.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,2490595.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,228139.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,2463262.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,391279.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,450263.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,69499441.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,138123076.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,41580217.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,24994011.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,89273425.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,2258042.0,2020_NR_DOM
A,DOM,TOTAL,N_GE4,NR,2020,9444983.0,2020_NR_DOM
A,EU27_2020_FOR,PER,N1-3,NR,2020,47376.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,2545139.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,2857707.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,82386.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,3145562.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,190967.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,1348981.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,14813982.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,1619008.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,37429237.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,280140.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,64245.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,2339469.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,46066795.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,1569511.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,4616454.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,198405.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,1947902.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,609435.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,1300319.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,230129.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,843076.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,323660.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,110754.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,2603412.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,1908840.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,292607.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,109590.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,1620851.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,821593.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N1-3,NR,2020,818233.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,1971832.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,15417978.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,40457189.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,897548.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,43197585.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,3090902.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,12760807.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,239936986.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,15799874.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,468339335.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,1661520.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,1630613.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,16143179.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,570235759.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,15373680.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,41095184.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,2263619.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,8016983.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,6036712.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,11103085.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,2203716.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,8918781.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,1785943.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,238593.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,537726.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,48340526.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,42801749.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,2241854.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,2521900.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,19097562.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,6123763.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE1,NR,2020,3976381.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,1924456.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,12872840.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,37599483.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,815162.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,40052023.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,2899935.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,11411826.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,225123004.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,14180866.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,430910098.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,1381380.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,1566367.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,13803710.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,524168963.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,13804170.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,36478730.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,2065214.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,6069081.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,5427278.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,9802766.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,1973586.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,8075705.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,1462283.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,218991.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,426971.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,45737113.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,40892909.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,1949247.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,2412310.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,17476711.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,5302169.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER,N_GE4,NR,2020,3158148.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,1360032.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,2052752.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,1633306.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,148606.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,951891.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,10381278.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,1194239.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,26487017.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,237122.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,55067.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,1716869.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,31091615.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,1307692.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,3118904.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,76255.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,835039.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,455120.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,1024581.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,196589.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,325090.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,265355.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,102912.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,2245096.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,970310.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,206931.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,508918.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,761165.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N1-3,NR,2020,449602.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,141820.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,9762835.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,30225093.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,310921.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,28247700.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,858697.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,10735406.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,168872159.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,13139098.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,335295052.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,1365985.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,574123.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,7317771.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,394314936.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,10446717.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,30513988.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,590639.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,4389427.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,4580216.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,6953812.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,1577147.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,4756210.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,1167533.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,102817.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,446399.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,45828969.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,19911283.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,994692.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,1486524.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,9047225.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,5780331.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE1,NR,2020,2681735.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,134973.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,8402804.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,28172341.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,240034.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,26614394.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,710091.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,9783515.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,158490881.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,11944859.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,308808034.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,1128863.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,519056.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,5600902.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,363223320.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,9139026.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,27395085.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,514384.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,3554388.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,4125096.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,5929232.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,1380558.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,4431119.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,902178.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,84119.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,343487.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,43583873.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,18940974.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,787761.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,1413210.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,8538307.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,5019165.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_HOL,N_GE4,NR,2020,2232133.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,129869.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,238426.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,329981.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,2280909.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,169002.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,3372357.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,467468.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,164468.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,53910.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,5755.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,55135.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,196960.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N1-3,NR,2020,546135.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,438039.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,917637.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,1995647.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,3076201.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,1701066.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,8526774.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,22371813.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,1696222.0,2020_NR_EU27_2020_FOR
A,EU27_2020_FOR,PER_OTH,N_GE1,NR,2020,28656752.0,2020_NR_EU27_2020_FOR
