source,target,relation
330,3581,IN_YEAR
330,3606,HAS_EXPENDITURE
330,3607,HAS_EXPENDITURE
330,3608,HAS_EXPENDITURE
330,3609,HAS_EXPENDITURE
330,3610,HAS_EXPENDITURE
330,3611,HAS_EXPENDITURE
330,3615,HAS_EXPENDITURE
330,3616,HAS_EXPENDITURE
330,3617,HAS_EXPENDITURE
330,3618,HAS_EXPENDITURE
330,3619,HAS_EXPENDITURE
330,3620,HAS_EXPENDITURE
330,3621,HAS_EXPENDITURE
330,3622,HAS_EXPENDITURE
330,3623,HAS_EXPENDITURE
331,39,TO_DESTINATION
331,68,TO_DESTINATION
331,97,TO_DESTINATION
331,3575,HAS_PURPOSE
331,3581,IN_YEAR
331,3606,HAS_EXPENDITURE
331,3607,HAS_EXPENDITURE
331,3608,HAS_EXPENDITURE
331,3609,HAS_EXPENDITURE
331,3610,HAS_EXPENDITURE
331,3611,HAS_EXPENDITURE
331,3612,HAS_EXPENDITURE
331,3613,HAS_EXPENDITURE
331,3614,HAS_EXPENDITURE
331,3615,HAS_EXPENDITURE
331,3616,HAS_EXPENDITURE
331,3617,HAS_EXPENDITURE
331,3618,HAS_EXPENDITURE
331,3619,HAS_EXPENDITURE
331,3620,HAS_EXPENDITURE
331,3621,HAS_EXPENDITURE
331,3622,HAS_EXPENDITURE
331,3623,HAS_EXPENDITURE
332,40,TO_DESTINATION
332,69,TO_DESTINATION
332,98,TO_DESTINATION
332,3575,HAS_PURPOSE
332,3581,IN_YEAR
332,3606,HAS_EXPENDITURE
332,3607,HAS_EXPENDITURE
332,3608,HAS_EXPENDITURE
332,3612,HAS_EXPENDITURE
332,3613,HAS_EXPENDITURE
332,3614,HAS_EXPENDITURE
332,3615,HAS_EXPENDITURE
332,3616,HAS_EXPENDITURE
332,3617,HAS_EXPENDITURE
332,3618,HAS_EXPENDITURE
332,3619,HAS_EXPENDITURE
332,3620,HAS_EXPENDITURE
332,3621,HAS_EXPENDITURE
332,3622,HAS_EXPENDITURE
332,3623,HAS_EXPENDITURE
333,41,TO_DESTINATION
333,70,TO_DESTINATION
333,99,TO_DESTINATION
333,3575,HAS_PURPOSE
333,3581,IN_YEAR
333,3606,HAS_EXPENDITURE
333,3607,HAS_EXPENDITURE
333,3608,HAS_EXPENDITURE
333,3609,HAS_EXPENDITURE
333,3610,HAS_EXPENDITURE
333,3611,HAS_EXPENDITURE
333,3615,HAS_EXPENDITURE
333,3616,HAS_EXPENDITURE
333,3617,HAS_EXPENDITURE
333,3618,HAS_EXPENDITURE
333,3619,HAS_EXPENDITURE
333,3620,HAS_EXPENDITURE
333,3621,HAS_EXPENDITURE
333,3622,HAS_EXPENDITURE
333,3623,HAS_EXPENDITURE
334,42,TO_DESTINATION
334,71,TO_DESTINATION
334,100,TO_DESTINATION
334,3575,HAS_PURPOSE
334,3581,IN_YEAR
334,3606,HAS_EXPENDITURE
334,3607,HAS_EXPENDITURE
334,3608,HAS_EXPENDITURE
334,3609,HAS_EXPENDITURE
334,3610,HAS_EXPENDITURE
334,3611,HAS_EXPENDITURE
334,3612,HAS_EXPENDITURE
334,3613,HAS_EXPENDITURE
334,3614,HAS_EXPENDITURE
334,3615,HAS_EXPENDITURE
334,3616,HAS_EXPENDITURE
334,3617,HAS_EXPENDITURE
334,3618,HAS_EXPENDITURE
334,3619,HAS_EXPENDITURE
334,3620,HAS_EXPENDITURE
334,3621,HAS_EXPENDITURE
334,3622,HAS_EXPENDITURE
334,3623,HAS_EXPENDITURE
335,43,TO_DESTINATION
335,72,TO_DESTINATION
335,101,TO_DESTINATION
335,3575,HAS_PURPOSE
335,3581,IN_YEAR
335,3606,HAS_EXPENDITURE
335,3607,HAS_EXPENDITURE
335,3608,HAS_EXPENDITURE
335,3609,HAS_EXPENDITURE
335,3610,HAS_EXPENDITURE
335,3611,HAS_EXPENDITURE
335,3615,HAS_EXPENDITURE
335,3616,HAS_EXPENDITURE
335,3617,HAS_EXPENDITURE
335,3618,HAS_EXPENDITURE
335,3619,HAS_EXPENDITURE
335,3620,HAS_EXPENDITURE
335,3621,HAS_EXPENDITURE
335,3622,HAS_EXPENDITURE
335,3623,HAS_EXPENDITURE
336,44,TO_DESTINATION
336,73,TO_DESTINATION
336,102,TO_DESTINATION
336,3575,HAS_PURPOSE
336,3581,IN_YEAR
336,3606,HAS_EXPENDITURE
336,3607,HAS_EXPENDITURE
336,3608,HAS_EXPENDITURE
336,3609,HAS_EXPENDITURE
336,3610,HAS_EXPENDITURE
336,3611,HAS_EXPENDITURE
336,3615,HAS_EXPENDITURE
336,3616,HAS_EXPENDITURE
336,3617,HAS_EXPENDITURE
336,3618,HAS_EXPENDITURE
336,3619,HAS_EXPENDITURE
336,3620,HAS_EXPENDITURE
336,3621,HAS_EXPENDITURE
336,3622,HAS_EXPENDITURE
336,3623,HAS_EXPENDITURE
337,45,TO_DESTINATION
337,74,TO_DESTINATION
337,103,TO_DESTINATION
337,3575,HAS_PURPOSE
337,3581,IN_YEAR
337,3606,HAS_EXPENDITURE
337,3607,HAS_EXPENDITURE
337,3608,HAS_EXPENDITURE
337,3609,HAS_EXPENDITURE
337,3610,HAS_EXPENDITURE
337,3611,HAS_EXPENDITURE
337,3615,HAS_EXPENDITURE
337,3616,HAS_EXPENDITURE
337,3617,HAS_EXPENDITURE
337,3618,HAS_EXPENDITURE
337,3619,HAS_EXPENDITURE
337,3620,HAS_EXPENDITURE
337,3621,HAS_EXPENDITURE
337,3622,HAS_EXPENDITURE
337,3623,HAS_EXPENDITURE
338,46,TO_DESTINATION
338,75,TO_DESTINATION
338,104,TO_DESTINATION
338,3575,HAS_PURPOSE
338,3581,IN_YEAR
338,3606,HAS_EXPENDITURE
338,3607,HAS_EXPENDITURE
338,3608,HAS_EXPENDITURE
338,3609,HAS_EXPENDITURE
338,3610,HAS_EXPENDITURE
338,3611,HAS_EXPENDITURE
338,3612,HAS_EXPENDITURE
338,3613,HAS_EXPENDITURE
338,3614,HAS_EXPENDITURE
338,3615,HAS_EXPENDITURE
338,3616,HAS_EXPENDITURE
338,3617,HAS_EXPENDITURE
338,3618,HAS_EXPENDITURE
338,3619,HAS_EXPENDITURE
338,3620,HAS_EXPENDITURE
338,3621,HAS_EXPENDITURE
338,3622,HAS_EXPENDITURE
338,3623,HAS_EXPENDITURE
339,47,TO_DESTINATION
339,76,TO_DESTINATION
339,105,TO_DESTINATION
339,3575,HAS_PURPOSE
339,3581,IN_YEAR
339,3606,HAS_EXPENDITURE
339,3607,HAS_EXPENDITURE
339,3608,HAS_EXPENDITURE
339,3609,HAS_EXPENDITURE
339,3610,HAS_EXPENDITURE
339,3611,HAS_EXPENDITURE
339,3612,HAS_EXPENDITURE
339,3613,HAS_EXPENDITURE
339,3614,HAS_EXPENDITURE
339,3615,HAS_EXPENDITURE
339,3616,HAS_EXPENDITURE
339,3617,HAS_EXPENDITURE
339,3618,HAS_EXPENDITURE
339,3619,HAS_EXPENDITURE
339,3620,HAS_EXPENDITURE
339,3621,HAS_EXPENDITURE
339,3622,HAS_EXPENDITURE
339,3623,HAS_EXPENDITURE
340,48,TO_DESTINATION
340,77,TO_DESTINATION
340,106,TO_DESTINATION
340,3575,HAS_PURPOSE
340,3581,IN_YEAR
340,3606,HAS_EXPENDITURE
340,3607,HAS_EXPENDITURE
340,3608,HAS_EXPENDITURE
340,3609,HAS_EXPENDITURE
340,3610,HAS_EXPENDITURE
340,3611,HAS_EXPENDITURE
340,3612,HAS_EXPENDITURE
340,3613,HAS_EXPENDITURE
340,3614,HAS_EXPENDITURE
340,3615,HAS_EXPENDITURE
340,3616,HAS_EXPENDITURE
340,3617,HAS_EXPENDITURE
340,3618,HAS_EXPENDITURE
340,3619,HAS_EXPENDITURE
340,3620,HAS_EXPENDITURE
340,3621,HAS_EXPENDITURE
340,3622,HAS_EXPENDITURE
340,3623,HAS_EXPENDITURE
341,49,TO_DESTINATION
341,78,TO_DESTINATION
341,107,TO_DESTINATION
341,3575,HAS_PURPOSE
341,3581,IN_YEAR
341,3606,HAS_EXPENDITURE
341,3607,HAS_EXPENDITURE
341,3608,HAS_EXPENDITURE
341,3609,HAS_EXPENDITURE
341,3610,HAS_EXPENDITURE
341,3611,HAS_EXPENDITURE
341,3615,HAS_EXPENDITURE
341,3616,HAS_EXPENDITURE
341,3617,HAS_EXPENDITURE
341,3618,HAS_EXPENDITURE
341,3619,HAS_EXPENDITURE
341,3620,HAS_EXPENDITURE
341,3621,HAS_EXPENDITURE
341,3622,HAS_EXPENDITURE
341,3623,HAS_EXPENDITURE
342,50,TO_DESTINATION
342,79,TO_DESTINATION
342,108,TO_DESTINATION
342,3575,HAS_PURPOSE
342,3581,IN_YEAR
342,3606,HAS_EXPENDITURE
342,3607,HAS_EXPENDITURE
342,3608,HAS_EXPENDITURE
342,3609,HAS_EXPENDITURE
342,3610,HAS_EXPENDITURE
342,3611,HAS_EXPENDITURE
342,3612,HAS_EXPENDITURE
342,3613,HAS_EXPENDITURE
342,3614,HAS_EXPENDITURE
342,3615,HAS_EXPENDITURE
342,3616,HAS_EXPENDITURE
342,3617,HAS_EXPENDITURE
342,3618,HAS_EXPENDITURE
342,3619,HAS_EXPENDITURE
342,3620,HAS_EXPENDITURE
342,3621,HAS_EXPENDITURE
342,3622,HAS_EXPENDITURE
342,3623,HAS_EXPENDITURE
343,51,TO_DESTINATION
343,80,TO_DESTINATION
343,109,TO_DESTINATION
343,3575,HAS_PURPOSE
343,3581,IN_YEAR
343,3606,HAS_EXPENDITURE
343,3607,HAS_EXPENDITURE
343,3608,HAS_EXPENDITURE
343,3609,HAS_EXPENDITURE
343,3610,HAS_EXPENDITURE
343,3611,HAS_EXPENDITURE
343,3612,HAS_EXPENDITURE
343,3613,HAS_EXPENDITURE
343,3614,HAS_EXPENDITURE
343,3615,HAS_EXPENDITURE
343,3616,HAS_EXPENDITURE
343,3617,HAS_EXPENDITURE
343,3618,HAS_EXPENDITURE
343,3619,HAS_EXPENDITURE
343,3620,HAS_EXPENDITURE
343,3621,HAS_EXPENDITURE
343,3622,HAS_EXPENDITURE
343,3623,HAS_EXPENDITURE
344,52,TO_DESTINATION
344,81,TO_DESTINATION
344,110,TO_DESTINATION
344,3575,HAS_PURPOSE
344,3581,IN_YEAR
344,3606,HAS_EXPENDITURE
344,3607,HAS_EXPENDITURE
344,3608,HAS_EXPENDITURE
344,3609,HAS_EXPENDITURE
344,3610,HAS_EXPENDITURE
344,3611,HAS_EXPENDITURE
344,3612,HAS_EXPENDITURE
344,3613,HAS_EXPENDITURE
344,3614,HAS_EXPENDITURE
344,3615,HAS_EXPENDITURE
344,3616,HAS_EXPENDITURE
344,3617,HAS_EXPENDITURE
344,3618,HAS_EXPENDITURE
344,3619,HAS_EXPENDITURE
344,3620,HAS_EXPENDITURE
344,3621,HAS_EXPENDITURE
344,3622,HAS_EXPENDITURE
344,3623,HAS_EXPENDITURE
345,53,TO_DESTINATION
345,82,TO_DESTINATION
345,111,TO_DESTINATION
345,3575,HAS_PURPOSE
345,3581,IN_YEAR
345,3606,HAS_EXPENDITURE
345,3607,HAS_EXPENDITURE
345,3608,HAS_EXPENDITURE
345,3609,HAS_EXPENDITURE
345,3610,HAS_EXPENDITURE
345,3611,HAS_EXPENDITURE
345,3612,HAS_EXPENDITURE
345,3613,HAS_EXPENDITURE
345,3614,HAS_EXPENDITURE
345,3615,HAS_EXPENDITURE
345,3616,HAS_EXPENDITURE
345,3617,HAS_EXPENDITURE
345,3618,HAS_EXPENDITURE
345,3619,HAS_EXPENDITURE
345,3620,HAS_EXPENDITURE
345,3621,HAS_EXPENDITURE
345,3622,HAS_EXPENDITURE
345,3623,HAS_EXPENDITURE
346,54,TO_DESTINATION
346,83,TO_DESTINATION
346,112,TO_DESTINATION
346,3575,HAS_PURPOSE
346,3581,IN_YEAR
346,3606,HAS_EXPENDITURE
346,3607,HAS_EXPENDITURE
346,3608,HAS_EXPENDITURE
346,3609,HAS_EXPENDITURE
346,3610,HAS_EXPENDITURE
346,3611,HAS_EXPENDITURE
346,3615,HAS_EXPENDITURE
346,3616,HAS_EXPENDITURE
346,3617,HAS_EXPENDITURE
346,3618,HAS_EXPENDITURE
346,3619,HAS_EXPENDITURE
346,3620,HAS_EXPENDITURE
346,3621,HAS_EXPENDITURE
346,3622,HAS_EXPENDITURE
346,3623,HAS_EXPENDITURE
347,55,TO_DESTINATION
347,84,TO_DESTINATION
347,113,TO_DESTINATION
347,3575,HAS_PURPOSE
347,3581,IN_YEAR
347,3606,HAS_EXPENDITURE
347,3607,HAS_EXPENDITURE
347,3608,HAS_EXPENDITURE
347,3609,HAS_EXPENDITURE
347,3610,HAS_EXPENDITURE
347,3611,HAS_EXPENDITURE
347,3615,HAS_EXPENDITURE
347,3616,HAS_EXPENDITURE
347,3617,HAS_EXPENDITURE
347,3618,HAS_EXPENDITURE
347,3619,HAS_EXPENDITURE
347,3620,HAS_EXPENDITURE
347,3621,HAS_EXPENDITURE
347,3622,HAS_EXPENDITURE
347,3623,HAS_EXPENDITURE
348,56,TO_DESTINATION
348,85,TO_DESTINATION
348,114,TO_DESTINATION
348,3575,HAS_PURPOSE
348,3581,IN_YEAR
348,3606,HAS_EXPENDITURE
348,3607,HAS_EXPENDITURE
348,3608,HAS_EXPENDITURE
348,3609,HAS_EXPENDITURE
348,3610,HAS_EXPENDITURE
348,3611,HAS_EXPENDITURE
348,3612,HAS_EXPENDITURE
348,3613,HAS_EXPENDITURE
348,3614,HAS_EXPENDITURE
348,3615,HAS_EXPENDITURE
348,3616,HAS_EXPENDITURE
348,3617,HAS_EXPENDITURE
348,3618,HAS_EXPENDITURE
348,3619,HAS_EXPENDITURE
348,3620,HAS_EXPENDITURE
348,3621,HAS_EXPENDITURE
348,3622,HAS_EXPENDITURE
348,3623,HAS_EXPENDITURE
349,58,TO_DESTINATION
349,87,TO_DESTINATION
349,116,TO_DESTINATION
349,3575,HAS_PURPOSE
349,3581,IN_YEAR
349,3606,HAS_EXPENDITURE
349,3607,HAS_EXPENDITURE
349,3608,HAS_EXPENDITURE
349,3609,HAS_EXPENDITURE
349,3610,HAS_EXPENDITURE
349,3611,HAS_EXPENDITURE
349,3612,HAS_EXPENDITURE
349,3613,HAS_EXPENDITURE
349,3614,HAS_EXPENDITURE
349,3615,HAS_EXPENDITURE
349,3616,HAS_EXPENDITURE
349,3617,HAS_EXPENDITURE
349,3618,HAS_EXPENDITURE
349,3619,HAS_EXPENDITURE
349,3620,HAS_EXPENDITURE
349,3621,HAS_EXPENDITURE
349,3622,HAS_EXPENDITURE
349,3623,HAS_EXPENDITURE
350,60,TO_DESTINATION
350,89,TO_DESTINATION
350,118,TO_DESTINATION
350,3575,HAS_PURPOSE
350,3581,IN_YEAR
350,3606,HAS_EXPENDITURE
350,3607,HAS_EXPENDITURE
350,3608,HAS_EXPENDITURE
350,3609,HAS_EXPENDITURE
350,3610,HAS_EXPENDITURE
350,3611,HAS_EXPENDITURE
350,3612,HAS_EXPENDITURE
350,3613,HAS_EXPENDITURE
350,3614,HAS_EXPENDITURE
350,3615,HAS_EXPENDITURE
350,3616,HAS_EXPENDITURE
350,3617,HAS_EXPENDITURE
350,3618,HAS_EXPENDITURE
350,3619,HAS_EXPENDITURE
350,3620,HAS_EXPENDITURE
350,3621,HAS_EXPENDITURE
350,3622,HAS_EXPENDITURE
350,3623,HAS_EXPENDITURE
351,61,TO_DESTINATION
351,90,TO_DESTINATION
351,119,TO_DESTINATION
351,3575,HAS_PURPOSE
351,3581,IN_YEAR
351,3606,HAS_EXPENDITURE
351,3607,HAS_EXPENDITURE
351,3608,HAS_EXPENDITURE
351,3609,HAS_EXPENDITURE
351,3610,HAS_EXPENDITURE
351,3611,HAS_EXPENDITURE
351,3612,HAS_EXPENDITURE
351,3613,HAS_EXPENDITURE
351,3614,HAS_EXPENDITURE
351,3615,HAS_EXPENDITURE
351,3616,HAS_EXPENDITURE
351,3617,HAS_EXPENDITURE
351,3618,HAS_EXPENDITURE
351,3619,HAS_EXPENDITURE
351,3620,HAS_EXPENDITURE
351,3621,HAS_EXPENDITURE
351,3622,HAS_EXPENDITURE
351,3623,HAS_EXPENDITURE
352,62,TO_DESTINATION
352,91,TO_DESTINATION
352,120,TO_DESTINATION
352,3575,HAS_PURPOSE
352,3581,IN_YEAR
352,3606,HAS_EXPENDITURE
352,3607,HAS_EXPENDITURE
352,3608,HAS_EXPENDITURE
352,3609,HAS_EXPENDITURE
352,3610,HAS_EXPENDITURE
352,3611,HAS_EXPENDITURE
352,3612,HAS_EXPENDITURE
352,3613,HAS_EXPENDITURE
352,3614,HAS_EXPENDITURE
352,3615,HAS_EXPENDITURE
352,3616,HAS_EXPENDITURE
352,3617,HAS_EXPENDITURE
352,3618,HAS_EXPENDITURE
352,3619,HAS_EXPENDITURE
352,3620,HAS_EXPENDITURE
352,3621,HAS_EXPENDITURE
352,3622,HAS_EXPENDITURE
352,3623,HAS_EXPENDITURE
353,63,TO_DESTINATION
353,121,TO_DESTINATION
353,3575,HAS_PURPOSE
353,3581,IN_YEAR
353,3606,HAS_EXPENDITURE
353,3607,HAS_EXPENDITURE
353,3608,HAS_EXPENDITURE
353,3609,HAS_EXPENDITURE
353,3610,HAS_EXPENDITURE
353,3611,HAS_EXPENDITURE
353,3612,HAS_EXPENDITURE
353,3613,HAS_EXPENDITURE
353,3614,HAS_EXPENDITURE
353,3615,HAS_EXPENDITURE
353,3616,HAS_EXPENDITURE
353,3617,HAS_EXPENDITURE
353,3618,HAS_EXPENDITURE
353,3619,HAS_EXPENDITURE
353,3620,HAS_EXPENDITURE
353,3621,HAS_EXPENDITURE
353,3622,HAS_EXPENDITURE
353,3623,HAS_EXPENDITURE
354,64,TO_DESTINATION
354,93,TO_DESTINATION
354,122,TO_DESTINATION
354,3575,HAS_PURPOSE
354,3581,IN_YEAR
354,3606,HAS_EXPENDITURE
354,3607,HAS_EXPENDITURE
354,3608,HAS_EXPENDITURE
354,3609,HAS_EXPENDITURE
354,3610,HAS_EXPENDITURE
354,3611,HAS_EXPENDITURE
354,3612,HAS_EXPENDITURE
354,3613,HAS_EXPENDITURE
354,3614,HAS_EXPENDITURE
354,3615,HAS_EXPENDITURE
354,3616,HAS_EXPENDITURE
354,3617,HAS_EXPENDITURE
354,3618,HAS_EXPENDITURE
354,3619,HAS_EXPENDITURE
354,3620,HAS_EXPENDITURE
354,3621,HAS_EXPENDITURE
354,3622,HAS_EXPENDITURE
354,3623,HAS_EXPENDITURE
355,65,TO_DESTINATION
355,94,TO_DESTINATION
355,123,TO_DESTINATION
355,3575,HAS_PURPOSE
355,3581,IN_YEAR
355,3606,HAS_EXPENDITURE
355,3607,HAS_EXPENDITURE
355,3608,HAS_EXPENDITURE
355,3609,HAS_EXPENDITURE
355,3610,HAS_EXPENDITURE
355,3611,HAS_EXPENDITURE
355,3615,HAS_EXPENDITURE
355,3616,HAS_EXPENDITURE
355,3617,HAS_EXPENDITURE
355,3618,HAS_EXPENDITURE
355,3619,HAS_EXPENDITURE
355,3620,HAS_EXPENDITURE
355,3621,HAS_EXPENDITURE
355,3622,HAS_EXPENDITURE
355,3623,HAS_EXPENDITURE
356,86,TO_DESTINATION
356,115,TO_DESTINATION
356,3575,HAS_PURPOSE
356,3581,IN_YEAR
356,3606,HAS_EXPENDITURE
356,3607,HAS_EXPENDITURE
356,3608,HAS_EXPENDITURE
356,3609,HAS_EXPENDITURE
356,3610,HAS_EXPENDITURE
356,3611,HAS_EXPENDITURE
356,3612,HAS_EXPENDITURE
356,3613,HAS_EXPENDITURE
356,3614,HAS_EXPENDITURE
356,3615,HAS_EXPENDITURE
356,3616,HAS_EXPENDITURE
356,3617,HAS_EXPENDITURE
356,3618,HAS_EXPENDITURE
356,3619,HAS_EXPENDITURE
356,3620,HAS_EXPENDITURE
356,3621,HAS_EXPENDITURE
356,3622,HAS_EXPENDITURE
356,3623,HAS_EXPENDITURE
357,88,TO_DESTINATION
357,117,TO_DESTINATION
357,3575,HAS_PURPOSE
357,3581,IN_YEAR
357,3606,HAS_EXPENDITURE
357,3607,HAS_EXPENDITURE
357,3608,HAS_EXPENDITURE
357,3609,HAS_EXPENDITURE
357,3610,HAS_EXPENDITURE
357,3611,HAS_EXPENDITURE
357,3615,HAS_EXPENDITURE
357,3616,HAS_EXPENDITURE
357,3617,HAS_EXPENDITURE
357,3618,HAS_EXPENDITURE
357,3619,HAS_EXPENDITURE
357,3620,HAS_EXPENDITURE
357,3621,HAS_EXPENDITURE
357,3622,HAS_EXPENDITURE
357,3623,HAS_EXPENDITURE
358,37,TO_DESTINATION
358,66,TO_DESTINATION
358,95,TO_DESTINATION
358,3575,HAS_PURPOSE
358,3581,IN_YEAR
358,3606,HAS_EXPENDITURE
358,3607,HAS_EXPENDITURE
358,3608,HAS_EXPENDITURE
358,3609,HAS_EXPENDITURE
358,3610,HAS_EXPENDITURE
358,3611,HAS_EXPENDITURE
358,3615,HAS_EXPENDITURE
358,3616,HAS_EXPENDITURE
358,3617,HAS_EXPENDITURE
358,3618,HAS_EXPENDITURE
358,3619,HAS_EXPENDITURE
358,3620,HAS_EXPENDITURE
358,3621,HAS_EXPENDITURE
358,3622,HAS_EXPENDITURE
358,3623,HAS_EXPENDITURE
359,38,TO_DESTINATION
359,67,TO_DESTINATION
359,96,TO_DESTINATION
359,3575,HAS_PURPOSE
359,3581,IN_YEAR
359,3606,HAS_EXPENDITURE
359,3607,HAS_EXPENDITURE
359,3608,HAS_EXPENDITURE
359,3609,HAS_EXPENDITURE
359,3610,HAS_EXPENDITURE
359,3611,HAS_EXPENDITURE
359,3615,HAS_EXPENDITURE
359,3616,HAS_EXPENDITURE
359,3617,HAS_EXPENDITURE
359,3618,HAS_EXPENDITURE
359,3619,HAS_EXPENDITURE
359,3620,HAS_EXPENDITURE
359,3621,HAS_EXPENDITURE
359,3622,HAS_EXPENDITURE
359,3623,HAS_EXPENDITURE
360,42,TO_DESTINATION
360,71,TO_DESTINATION
360,100,TO_DESTINATION
360,3575,HAS_PURPOSE
360,3581,IN_YEAR
360,3606,HAS_EXPENDITURE
360,3607,HAS_EXPENDITURE
360,3608,HAS_EXPENDITURE
360,3609,HAS_EXPENDITURE
360,3610,HAS_EXPENDITURE
360,3611,HAS_EXPENDITURE
360,3612,HAS_EXPENDITURE
360,3613,HAS_EXPENDITURE
360,3614,HAS_EXPENDITURE
360,3615,HAS_EXPENDITURE
360,3616,HAS_EXPENDITURE
360,3617,HAS_EXPENDITURE
360,3618,HAS_EXPENDITURE
360,3619,HAS_EXPENDITURE
360,3620,HAS_EXPENDITURE
360,3621,HAS_EXPENDITURE
360,3622,HAS_EXPENDITURE
360,3623,HAS_EXPENDITURE
361,43,TO_DESTINATION
361,72,TO_DESTINATION
361,101,TO_DESTINATION
361,3575,HAS_PURPOSE
361,3581,IN_YEAR
361,3606,HAS_EXPENDITURE
361,3607,HAS_EXPENDITURE
361,3608,HAS_EXPENDITURE
361,3609,HAS_EXPENDITURE
361,3610,HAS_EXPENDITURE
361,3611,HAS_EXPENDITURE
361,3615,HAS_EXPENDITURE
361,3616,HAS_EXPENDITURE
361,3617,HAS_EXPENDITURE
361,3618,HAS_EXPENDITURE
361,3619,HAS_EXPENDITURE
361,3620,HAS_EXPENDITURE
361,3621,HAS_EXPENDITURE
361,3622,HAS_EXPENDITURE
361,3623,HAS_EXPENDITURE
362,44,TO_DESTINATION
362,73,TO_DESTINATION
362,102,TO_DESTINATION
362,3575,HAS_PURPOSE
362,3581,IN_YEAR
362,3606,HAS_EXPENDITURE
362,3607,HAS_EXPENDITURE
362,3608,HAS_EXPENDITURE
362,3609,HAS_EXPENDITURE
362,3610,HAS_EXPENDITURE
362,3611,HAS_EXPENDITURE
362,3615,HAS_EXPENDITURE
362,3616,HAS_EXPENDITURE
362,3617,HAS_EXPENDITURE
362,3618,HAS_EXPENDITURE
362,3619,HAS_EXPENDITURE
362,3620,HAS_EXPENDITURE
362,3621,HAS_EXPENDITURE
362,3622,HAS_EXPENDITURE
362,3623,HAS_EXPENDITURE
363,45,TO_DESTINATION
363,74,TO_DESTINATION
363,103,TO_DESTINATION
363,3575,HAS_PURPOSE
363,3581,IN_YEAR
363,3606,HAS_EXPENDITURE
363,3607,HAS_EXPENDITURE
363,3608,HAS_EXPENDITURE
363,3609,HAS_EXPENDITURE
363,3610,HAS_EXPENDITURE
363,3611,HAS_EXPENDITURE
363,3615,HAS_EXPENDITURE
363,3616,HAS_EXPENDITURE
363,3617,HAS_EXPENDITURE
363,3618,HAS_EXPENDITURE
363,3619,HAS_EXPENDITURE
363,3620,HAS_EXPENDITURE
363,3621,HAS_EXPENDITURE
363,3622,HAS_EXPENDITURE
363,3623,HAS_EXPENDITURE
364,47,TO_DESTINATION
364,76,TO_DESTINATION
364,105,TO_DESTINATION
364,3575,HAS_PURPOSE
364,3581,IN_YEAR
364,3606,HAS_EXPENDITURE
364,3607,HAS_EXPENDITURE
364,3608,HAS_EXPENDITURE
364,3609,HAS_EXPENDITURE
364,3610,HAS_EXPENDITURE
364,3611,HAS_EXPENDITURE
364,3612,HAS_EXPENDITURE
364,3613,HAS_EXPENDITURE
364,3614,HAS_EXPENDITURE
364,3615,HAS_EXPENDITURE
364,3616,HAS_EXPENDITURE
364,3617,HAS_EXPENDITURE
364,3618,HAS_EXPENDITURE
364,3619,HAS_EXPENDITURE
364,3620,HAS_EXPENDITURE
364,3621,HAS_EXPENDITURE
364,3622,HAS_EXPENDITURE
364,3623,HAS_EXPENDITURE
365,48,TO_DESTINATION
365,77,TO_DESTINATION
365,106,TO_DESTINATION
365,3575,HAS_PURPOSE
365,3581,IN_YEAR
365,3606,HAS_EXPENDITURE
365,3607,HAS_EXPENDITURE
365,3608,HAS_EXPENDITURE
365,3609,HAS_EXPENDITURE
365,3610,HAS_EXPENDITURE
365,3611,HAS_EXPENDITURE
365,3612,HAS_EXPENDITURE
365,3613,HAS_EXPENDITURE
365,3614,HAS_EXPENDITURE
365,3615,HAS_EXPENDITURE
365,3616,HAS_EXPENDITURE
365,3617,HAS_EXPENDITURE
365,3618,HAS_EXPENDITURE
365,3619,HAS_EXPENDITURE
365,3620,HAS_EXPENDITURE
365,3621,HAS_EXPENDITURE
365,3622,HAS_EXPENDITURE
365,3623,HAS_EXPENDITURE
366,49,TO_DESTINATION
366,78,TO_DESTINATION
366,107,TO_DESTINATION
366,3575,HAS_PURPOSE
366,3581,IN_YEAR
366,3606,HAS_EXPENDITURE
366,3607,HAS_EXPENDITURE
366,3608,HAS_EXPENDITURE
366,3609,HAS_EXPENDITURE
366,3610,HAS_EXPENDITURE
366,3611,HAS_EXPENDITURE
366,3615,HAS_EXPENDITURE
366,3616,HAS_EXPENDITURE
366,3617,HAS_EXPENDITURE
366,3618,HAS_EXPENDITURE
366,3619,HAS_EXPENDITURE
366,3620,HAS_EXPENDITURE
366,3621,HAS_EXPENDITURE
366,3622,HAS_EXPENDITURE
366,3623,HAS_EXPENDITURE
367,50,TO_DESTINATION
367,79,TO_DESTINATION
367,108,TO_DESTINATION
367,3575,HAS_PURPOSE
367,3581,IN_YEAR
367,3606,HAS_EXPENDITURE
367,3607,HAS_EXPENDITURE
367,3608,HAS_EXPENDITURE
367,3609,HAS_EXPENDITURE
367,3610,HAS_EXPENDITURE
367,3611,HAS_EXPENDITURE
367,3612,HAS_EXPENDITURE
367,3613,HAS_EXPENDITURE
367,3614,HAS_EXPENDITURE
367,3615,HAS_EXPENDITURE
367,3616,HAS_EXPENDITURE
367,3617,HAS_EXPENDITURE
367,3618,HAS_EXPENDITURE
367,3619,HAS_EXPENDITURE
367,3620,HAS_EXPENDITURE
367,3621,HAS_EXPENDITURE
367,3622,HAS_EXPENDITURE
367,3623,HAS_EXPENDITURE
