head,relation,tail
F,TOOK_TRIP,322
F,TOOK_TRIP,322
F,TOOK_TRIP,323
F,TOOK_TRIP,323
F,TOOK_TRIP,323
F,TOOK_TRIP,324
F,TOOK_TRIP,325
F,TOOK_TRIP,325
F,TOOK_TRIP,325
F,TOOK_TRIP,326
F,TOOK_TRIP,326
F,TOOK_TRIP,327
F,TOOK_TRIP,327
F,TOOK_TRIP,328
F,TOOK_TRIP,328
F,TOOK_TRIP,329
F,TOOK_TRIP,329
F,TOOK_TRIP,329
F,TOOK_TRIP,330
F,TOOK_TRIP,330
F,TOOK_TRIP,330
F,TOOK_TRIP,331
F,TOOK_TRIP,331
F,TOOK_TRIP,332
F,TOOK_TRIP,332
F,TOOK_TRIP,333
F,TOOK_TRIP,333
F,TOOK_TRIP,333
F,TOOK_TRIP,334
F,TOOK_TRIP,334
F,TOOK_TRIP,334
F,TOOK_TRIP,335
F,TOOK_TRIP,335
F,TOOK_TRIP,335
F,TOOK_TRIP,336
F,TOOK_TRIP,336
F,TOOK_TRIP,336
F,TOOK_TRIP,337
F,TOOK_TRIP,337
F,TOOK_TRIP,337
F,TOOK_TRIP,338
F,TOOK_TRIP,338
F,TOOK_TRIP,338
F,TOOK_TRIP,339
F,TOOK_TRIP,339
F,TOOK_TRIP,339
F,TOOK_TRIP,340
F,TOOK_TRIP,340
F,TOOK_TRIP,340
F,TOOK_TRIP,341
F,TOOK_TRIP,341
F,TOOK_TRIP,341
F,TOOK_TRIP,342
F,TOOK_TRIP,342
F,TOOK_TRIP,342
F,TOOK_TRIP,343
F,TOOK_TRIP,343
F,TOOK_TRIP,343
F,TOOK_TRIP,344
F,TOOK_TRIP,344
F,TOOK_TRIP,344
F,TOOK_TRIP,345
F,TOOK_TRIP,345
F,TOOK_TRIP,345
F,TOOK_TRIP,346
F,TOOK_TRIP,346
F,TOOK_TRIP,346
F,TOOK_TRIP,347
F,TOOK_TRIP,347
F,TOOK_TRIP,347
F,TOOK_TRIP,348
F,TOOK_TRIP,348
F,TOOK_TRIP,348
F,TOOK_TRIP,349
F,TOOK_TRIP,349
F,TOOK_TRIP,349
F,TOOK_TRIP,350
F,TOOK_TRIP,350
F,TOOK_TRIP,350
F,TOOK_TRIP,351
F,TOOK_TRIP,351
F,TOOK_TRIP,351
F,TOOK_TRIP,352
