head,relation,tail
Y15-24,TOOK_TRIP,337
Y15-24,TOOK_TRIP,338
Y15-24,TOOK_TRIP,339
Y15-24,TOOK_TRIP,339
Y15-24,TOOK_TRIP,340
Y15-24,TOOK_TRIP,340
Y15-24,TOOK_TRIP,340
Y15-24,TOOK_TRIP,341
Y15-24,TOOK_TRIP,341
Y15-24,TOOK_TRIP,341
Y15-24,TOOK_TRIP,342
Y15-24,TOOK_TRIP,342
Y15-24,TOOK_TRIP,342
Y15-24,TOOK_TRIP,343
Y15-24,TOOK_TRIP,343
Y15-24,TOOK_TRIP,343
Y15-24,TOOK_TRIP,344
Y15-24,TOOK_TRIP,345
Y15-24,TOOK_TRIP,345
Y15-24,TOOK_TRIP,347
Y15-24,TOOK_TRIP,347
Y15-24,TOOK_TRIP,348
Y15-24,TOOK_TRIP,348
Y15-24,TOOK_TRIP,348
Y15-24,TOOK_TRIP,350
Y15-24,TOOK_TRIP,350
Y15-24,TOOK_TRIP,350
Y15-24,TOOK_TRIP,351
Y15-24,TOOK_TRIP,351
Y15-24,TOOK_TRIP,351
Y15-24,TOOK_TRIP,352
Y15-24,TOOK_TRIP,352
Y15-24,TOOK_TRIP,352
Y15-24,TOOK_TRIP,354
Y15-24,TOOK_TRIP,354
Y15-24,TOOK_TRIP,357
Y15-24,TOOK_TRIP,357
Y15-24,TOOK_TRIP,358
Y15-24,TOOK_TRIP,358
Y15-24,TOOK_TRIP,359
Y15-24,TOOK_TRIP,359
Y15-24,TOOK_TRIP,361
Y15-24,TOOK_TRIP,361
Y15-24,TOOK_TRIP,363
Y15-24,TOOK_TRIP,363
Y15-24,TOOK_TRIP,363
Y15-24,TOOK_TRIP,364
Y15-24,TOOK_TRIP,365
Y15-24,TOOK_TRIP,365
Y15-24,TOOK_TRIP,366
Y15-24,TOOK_TRIP,366
Y15-24,TOOK_TRIP,366
Y15-24,TOOK_TRIP,367
Y15-24,TOOK_TRIP,367
Y15-24,TOOK_TRIP,368
Y15-24,TOOK_TRIP,368
Y15-24,TOOK_TRIP,368
Y15-24,TOOK_TRIP,370
Y15-24,TOOK_TRIP,370
Y15-24,TOOK_TRIP,373
Y15-24,TOOK_TRIP,373
Y15-24,TOOK_TRIP,376
Y15-24,TOOK_TRIP,376
Y15-24,TOOK_TRIP,376
Y15-24,TOOK_TRIP,377
Y15-24,TOOK_TRIP,377
Y15-24,TOOK_TRIP,381
Y15-24,TOOK_TRIP,381
Y15-24,TOOK_TRIP,384
Y15-24,TOOK_TRIP,385
Y15-24,TOOK_TRIP,385
Y15-24,TOOK_TRIP,387
Y15-24,TOOK_TRIP,387
Y15-24,TOOK_TRIP,387
Y15-24,TOOK_TRIP,388
Y15-24,TOOK_TRIP,388
Y15-24,TOOK_TRIP,388
Y15-24,TOOK_TRIP,389
Y15-24,TOOK_TRIP,389
Y15-24,TOOK_TRIP,390
Y15-24,TOOK_TRIP,390
Y15-24,TOOK_TRIP,391
Y15-24,TOOK_TRIP,391
Y15-24,TOOK_TRIP,391
Y15-24,TOOK_TRIP,392
Y15-24,TOOK_TRIP,392
Y15-24,TOOK_TRIP,392
Y15-24,TOOK_TRIP,393
Y15-24,TOOK_TRIP,393
Y15-24,TOOK_TRIP,393
Y15-24,TOOK_TRIP,394
Y15-24,TOOK_TRIP,394
Y15-24,TOOK_TRIP,394
Y15-24,TOOK_TRIP,395
Y15-24,TOOK_TRIP,395
Y15-24,TOOK_TRIP,395
Y15-24,TOOK_TRIP,396
Y15-24,TOOK_TRIP,396
Y15-24,TOOK_TRIP,396
Y15-24,TOOK_TRIP,397
Y15-24,TOOK_TRIP,397
Y15-24,TOOK_TRIP,398
Y15-24,TOOK_TRIP,398
Y15-24,TOOK_TRIP,398
Y15-24,TOOK_TRIP,399
Y15-24,TOOK_TRIP,399
Y15-24,TOOK_TRIP,399
Y15-24,TOOK_TRIP,400
Y15-24,TOOK_TRIP,400
Y15-24,TOOK_TRIP,400
Y15-24,TOOK_TRIP,401
Y15-24,TOOK_TRIP,401
Y15-24,TOOK_TRIP,401
Y15-24,TOOK_TRIP,402
Y15-24,TOOK_TRIP,402
Y15-24,TOOK_TRIP,402
Y15-24,TOOK_TRIP,403
Y15-24,TOOK_TRIP,403
Y15-24,TOOK_TRIP,403
Y15-24,TOOK_TRIP,404
Y15-24,TOOK_TRIP,404
Y15-24,TOOK_TRIP,404
Y15-24,TOOK_TRIP,405
Y15-24,TOOK_TRIP,405
Y15-24,TOOK_TRIP,405
