head,relation,tail
946,TO_DESTINATION,EA20
977,TO_DESTINATION,EA20
1008,TO_DESTINATION,EA20
1039,TO_DESTINATION,EA20
1070,TO_DESTINATION,EA20
1101,TO_DESTINATION,EA20
1132,TO_DESTINATION,EA20
1163,TO_DESTINATION,EA20
1191,TO_DESTINATION,EA20
1224,TO_DESTINATION,EA20
1255,TO_DESTINATION,EA20
1286,TO_DESTINATION,EA20
1317,TO_DESTINATION,EA20
1349,TO_DESTINATION,EA20
1381,TO_DESTINATION,EA20
1413,TO_DESTINATION,EA20
1445,TO_DESTINATION,EA20
1474,TO_DESTINATION,EA20
1508,TO_DESTINATION,EA20
1540,TO_DESTINATION,EA20
1572,TO_DESTINATION,EA20
1605,TO_DESTINATION,EA20
1638,TO_DESTINATION,EA20
1671,TO_DESTINATION,EA20
1703,TO_DESTINATION,EA20
1736,TO_DESTINATION,EA20
1766,TO_DESTINATION,EA20
1802,TO_DESTINATION,EA20
1835,TO_DESTINATION,EA20
1868,TO_DESTINATION,EA20
1900,TO_DESTINATION,EA20
1932,TO_DESTINATION,EA20
1964,TO_DESTINATION,EA20
1995,TO_DESTINATION,EA20
2027,TO_DESTINATION,EA20
2057,TO_DESTINATION,EA20
2092,TO_DESTINATION,EA20
2124,TO_DESTINATION,EA20
2156,TO_DESTINATION,EA20
2189,TO_DESTINATION,EA20
2221,TO_DESTINATION,EA20
2253,TO_DESTINATION,EA20
2285,TO_DESTINATION,EA20
2317,TO_DESTINATION,EA20
2346,TO_DESTINATION,EA20
2380,TO_DESTINATION,EA20
2412,TO_DESTINATION,EA20
2444,TO_DESTINATION,EA20
2476,TO_DESTINATION,EA20
2508,TO_DESTINATION,EA20
2540,TO_DESTINATION,EA20
