head,relation,tail
1122,HAS_PURPOSE,Personal
1123,HAS_PURPOSE,Personal
1309,HAS_PURPOSE,Personal
1310,HAS_PURPOSE,Personal
1311,HAS_PURPOSE,Personal
1312,HAS_PURPOSE,Personal
1313,HAS_PURPOSE,Personal
1314,HAS_PURPOSE,Personal
1315,HAS_PURPOSE,Personal
1316,HAS_PURPOSE,Personal
1317,HAS_PURPOSE,Personal
1318,HAS_PURPOSE,Personal
1319,HAS_PURPOSE,Personal
1320,HAS_PURPOSE,Personal
1321,HAS_PURPOSE,Personal
1322,HAS_PURPOSE,Personal
1323,HAS_PURPOSE,Personal
1324,HAS_PURPOSE,Personal
1325,HAS_PURPOSE,Personal
1326,HAS_PURPOSE,Personal
1327,HAS_PURPOSE,Personal
1328,HAS_PURPOSE,Personal
1329,HAS_PURPOSE,Personal
1330,HAS_PURPOSE,Personal
1331,HAS_PURPOSE,Personal
1332,HAS_PURPOSE,Personal
1333,HAS_PURPOSE,Personal
1334,HAS_PURPOSE,Personal
1335,HAS_PURPOSE,Personal
1336,HAS_PURPOSE,Personal
1337,HAS_PURPOSE,Personal
1338,HAS_PURPOSE,Personal
1339,HAS_PURPOSE,Personal
1340,HAS_PURPOSE,Personal
1341,HAS_PURPOSE,Personal
1342,HAS_PURPOSE,Personal
1343,HAS_PURPOSE,Personal
1344,HAS_PURPOSE,Personal
1345,HAS_PURPOSE,Personal
1346,HAS_PURPOSE,Personal
1347,HAS_PURPOSE,Personal
1348,HAS_PURPOSE,Personal
1349,HAS_PURPOSE,Personal
1350,HAS_PURPOSE,Personal
1351,HAS_PURPOSE,Personal
1352,HAS_PURPOSE,Personal
1353,HAS_PURPOSE,Personal
1354,HAS_PURPOSE,Personal
1355,HAS_PURPOSE,Personal
1356,HAS_PURPOSE,Personal
1357,HAS_PURPOSE,Personal
1358,HAS_PURPOSE,Personal
1359,HAS_PURPOSE,Personal
1360,HAS_PURPOSE,Personal
1361,HAS_PURPOSE,Personal
1362,HAS_PURPOSE,Personal
1363,HAS_PURPOSE,Personal
1364,HAS_PURPOSE,Personal
1365,HAS_PURPOSE,Personal
1366,HAS_PURPOSE,Personal
1367,HAS_PURPOSE,Personal
1368,HAS_PURPOSE,Personal
1369,HAS_PURPOSE,Personal
1370,HAS_PURPOSE,Personal
