node_id,labels,props
1632,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1633,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1634,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1635,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1636,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1637,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1638,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1639,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1640,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1641,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1642,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1643,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1644,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1645,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1646,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1647,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1648,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1649,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1650,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1651,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1652,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1653,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1654,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1655,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1656,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1657,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1658,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1659,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1660,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1661,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PER
}"
1662,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1663,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1664,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1665,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1666,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1667,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1668,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1669,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1670,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1671,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1672,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1673,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1674,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1675,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1676,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1677,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1678,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1679,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1680,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1681,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1682,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1683,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1684,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1685,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1686,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1687,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1688,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1689,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1690,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1691,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1692,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1693,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1694,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PER
}"
1695,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1696,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1697,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1698,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1699,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1700,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1701,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1702,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1703,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1704,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1705,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1706,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1707,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1708,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1709,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1710,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1711,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1712,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1713,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1714,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1715,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1716,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1717,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1718,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1719,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1720,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1721,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1722,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1723,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1724,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1725,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1726,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1727,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1728,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1729,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1730,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1731,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1732,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1733,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1734,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1735,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1736,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1737,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1738,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1739,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1740,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1741,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1742,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1743,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1744,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1745,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1746,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1747,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1748,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1749,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1750,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1751,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1752,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1753,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1754,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1755,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1756,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1757,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1758,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1759,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1760,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1761,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1762,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1763,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1764,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1765,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1766,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1767,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1768,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1769,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1770,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1771,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1772,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1773,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1774,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1775,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1776,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1777,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1778,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1779,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1780,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1781,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1782,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1783,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1784,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1785,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1786,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1787,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1788,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1789,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1790,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1791,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1792,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: PROF
}"
1793,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1794,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1795,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1796,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1797,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1798,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1799,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1800,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1801,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1802,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1803,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1804,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1805,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1806,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1807,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1808,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1809,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1810,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1811,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1812,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1813,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1814,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1815,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1816,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1817,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1818,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1819,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1820,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1821,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1822,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1823,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1824,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1825,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1826,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1827,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1828,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1829,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1830,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1831,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1832,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1833,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1834,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1835,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1836,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1837,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1838,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1839,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1840,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1841,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1842,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1843,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1844,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1845,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1846,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1847,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1848,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1849,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1850,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1851,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1852,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1853,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1854,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1855,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1856,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1857,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1858,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1859,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1860,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1861,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1862,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1863,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1864,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1865,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1866,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1867,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1868,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1869,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1870,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
1871,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2017,
  purpose: TOTAL
}"
