freq,sex,purpose,duration,unit,geo,year,value
A,WORLD,PROF,N_GE1,T,NR,2018,106689559.0
A,WORLD,PROF,N_GE1,T,NR,2018,947184.0
A,WORLD,PROF,N_GE1,T,NR,2018,246759.0
A,WORLD,PROF,N_GE1,T,NR,2018,8628594.0
A,WORLD,PROF,N_GE1,T,NR,2018,125686477.0
A,WORLD,PROF,N_GE1,T,NR,2018,5507727.0
A,WORLD,PROF,N_GE1,T,NR,2018,24114998.0
A,WORLD,PROF,N_GE1,T,NR,2018,923487.0
A,WORLD,PROF,N_GE1,T,NR,2018,670382.0
A,WORLD,PROF,N_GE1,T,NR,2018,1320281.0
A,WORLD,PROF,N_GE1,T,NR,2018,8848384.0
A,WORLD,PROF,N_GE1,T,NR,2018,817278.0
A,WORLD,PROF,N_GE1,T,NR,2018,485963.0
A,WORLD,PROF,N_GE1,T,NR,2018,229180.0
A,WORLD,PROF,N_GE1,T,NR,2018,121736.0
A,WORLD,PROF,N_GE1,T,NR,2018,3427029.0
A,WORLD,PROF,N_GE1,T,NR,2018,4847136.0
A,WORLD,PROF,N_GE1,T,NR,2018,2877895.0
A,WORLD,PROF,N_GE1,T,NR,2018,1758538.0
A,WORLD,PROF,N_GE1,T,NR,2018,570006.0
A,WORLD,PROF,N_GE1,T,NR,2018,411401.0
A,WORLD,PROF,N_GE1,T,NR,2018,9670681.0
A,WORLD,PROF,N_GE1,T,NR,2018,615746.0
A,WORLD,PROF,N_GE1,T,NR,2018,1683100.0
A,WORLD,PROF,N_GE4,F,NR,2018,245874.0
A,WORLD,PROF,N_GE4,F,NR,2018,190359.0
A,WORLD,PROF,N_GE4,F,NR,2018,80005.0
A,WORLD,PROF,N_GE4,F,NR,2018,45064.0
A,WORLD,PROF,N_GE4,F,NR,2018,1847121.0
A,WORLD,PROF,N_GE4,F,NR,2018,354163.0
A,WORLD,PROF,N_GE4,F,NR,2018,7159531.0
A,WORLD,PROF,N_GE4,F,NR,2018,43775.0
A,WORLD,PROF,N_GE4,F,NR,2018,32708.0
A,WORLD,PROF,N_GE4,F,NR,2018,536682.0
A,WORLD,PROF,N_GE4,F,NR,2018,8888029.0
A,WORLD,PROF,N_GE4,F,NR,2018,291716.0
A,WORLD,PROF,N_GE4,F,NR,2018,2341075.0
A,WORLD,PROF,N_GE4,F,NR,2018,71156.0
A,WORLD,PROF,N_GE4,F,NR,2018,29450.0
A,WORLD,PROF,N_GE4,F,NR,2018,107718.0
A,WORLD,PROF,N_GE4,F,NR,2018,698915.0
A,WORLD,PROF,N_GE4,F,NR,2018,71298.0
A,WORLD,PROF,N_GE4,F,NR,2018,23888.0
A,WORLD,PROF,N_GE4,F,NR,2018,15994.0
A,WORLD,PROF,N_GE4,F,NR,2018,228962.0
A,WORLD,PROF,N_GE4,F,NR,2018,302844.0
A,WORLD,PROF,N_GE4,F,NR,2018,356807.0
A,WORLD,PROF,N_GE4,F,NR,2018,188185.0
A,WORLD,PROF,N_GE4,F,NR,2018,256444.0
A,WORLD,PROF,N_GE4,F,NR,2018,642480.0
A,WORLD,PROF,N_GE4,F,NR,2018,49194.0
A,WORLD,PROF,N_GE4,M,NR,2018,494173.0
A,WORLD,PROF,N_GE4,M,NR,2018,352028.0
A,WORLD,PROF,N_GE4,M,NR,2018,50517.0
A,WORLD,PROF,N_GE4,M,NR,2018,273268.0
A,WORLD,PROF,N_GE4,M,NR,2018,81058.0
A,WORLD,PROF,N_GE4,M,NR,2018,249434.0
A,WORLD,PROF,N_GE4,M,NR,2018,9482741.0
A,WORLD,PROF,N_GE4,M,NR,2018,464429.0
A,WORLD,PROF,N_GE4,M,NR,2018,20787797.0
A,WORLD,PROF,N_GE4,M,NR,2018,124473.0
A,WORLD,PROF,N_GE4,M,NR,2018,60028.0
A,WORLD,PROF,N_GE4,M,NR,2018,1667963.0
A,WORLD,PROF,N_GE4,M,NR,2018,24336515.0
A,WORLD,PROF,N_GE4,M,NR,2018,789054.0
A,WORLD,PROF,N_GE4,M,NR,2018,3754614.0
A,WORLD,PROF,N_GE4,M,NR,2018,290218.0
A,WORLD,PROF,N_GE4,M,NR,2018,91937.0
A,WORLD,PROF,N_GE4,M,NR,2018,190431.0
A,WORLD,PROF,N_GE4,M,NR,2018,1871926.0
A,WORLD,PROF,N_GE4,M,NR,2018,200756.0
A,WORLD,PROF,N_GE4,M,NR,2018,83574.0
A,WORLD,PROF,N_GE4,M,NR,2018,54297.0
A,WORLD,PROF,N_GE4,M,NR,2018,34659.0
A,WORLD,PROF,N_GE4,M,NR,2018,524323.0
A,WORLD,PROF,N_GE4,M,NR,2018,718746.0
A,WORLD,PROF,N_GE4,M,NR,2018,735362.0
A,WORLD,PROF,N_GE4,M,NR,2018,334050.0
A,WORLD,PROF,N_GE4,M,NR,2018,227825.0
A,WORLD,PROF,N_GE4,M,NR,2018,92988.0
A,WORLD,PROF,N_GE4,M,NR,2018,1729214.0
A,WORLD,PROF,N_GE4,M,NR,2018,117825.0
A,WORLD,PROF,N_GE4,M,NR,2018,279606.0
A,WORLD,PROF,N_GE4,T,NR,2018,740047.0
A,WORLD,PROF,N_GE4,T,NR,2018,542387.0
A,WORLD,PROF,N_GE4,T,NR,2018,73286.0
A,WORLD,PROF,N_GE4,T,NR,2018,353273.0
A,WORLD,PROF,N_GE4,T,NR,2018,126122.0
A,WORLD,PROF,N_GE4,T,NR,2018,315819.0
A,WORLD,PROF,N_GE4,T,NR,2018,11329862.0
A,WORLD,PROF,N_GE4,T,NR,2018,818592.0
A,WORLD,PROF,N_GE4,T,NR,2018,27947328.0
A,WORLD,PROF,N_GE4,T,NR,2018,168249.0
A,WORLD,PROF,N_GE4,T,NR,2018,92736.0
A,WORLD,PROF,N_GE4,T,NR,2018,2204645.0
A,WORLD,PROF,N_GE4,T,NR,2018,33224544.0
A,WORLD,PROF,N_GE4,T,NR,2018,1080769.0
A,WORLD,PROF,N_GE4,T,NR,2018,6095688.0
A,WORLD,PROF,N_GE4,T,NR,2018,361374.0
A,WORLD,PROF,N_GE4,T,NR,2018,121387.0
A,WORLD,PROF,N_GE4,T,NR,2018,298149.0
A,WORLD,PROF,N_GE4,T,NR,2018,2570841.0
A,WORLD,PROF,N_GE4,T,NR,2018,272054.0
A,WORLD,PROF,N_GE4,T,NR,2018,107462.0
A,WORLD,PROF,N_GE4,T,NR,2018,81413.0
A,WORLD,PROF,N_GE4,T,NR,2018,50654.0
A,WORLD,PROF,N_GE4,T,NR,2018,753286.0
A,WORLD,PROF,N_GE4,T,NR,2018,1021590.0
A,WORLD,PROF,N_GE4,T,NR,2018,1092169.0
A,WORLD,PROF,N_GE4,T,NR,2018,522234.0
A,WORLD,PROF,N_GE4,T,NR,2018,484268.0
A,WORLD,PROF,N_GE4,T,NR,2018,111572.0
A,WORLD,PROF,N_GE4,T,NR,2018,2371694.0
A,WORLD,PROF,N_GE4,T,NR,2018,167019.0
A,WORLD,PROF,N_GE4,T,NR,2018,382334.0
A,WORLD,TOTAL,N1-3,F,NR,2018,6507432.0
A,WORLD,TOTAL,N1-3,F,NR,2018,3562989.0
A,WORLD,TOTAL,N1-3,F,NR,2018,1434816.0
A,WORLD,TOTAL,N1-3,F,NR,2018,4508214.0
A,WORLD,TOTAL,N1-3,F,NR,2018,862784.0
A,WORLD,TOTAL,N1-3,F,NR,2018,10876641.0
A,WORLD,TOTAL,N1-3,F,NR,2018,58132366.0
A,WORLD,TOTAL,N1-3,F,NR,2018,5156813.0
A,WORLD,TOTAL,N1-3,F,NR,2018,249787784.0
A,WORLD,TOTAL,N1-3,F,NR,2018,2565737.0
A,WORLD,TOTAL,N1-3,F,NR,2018,920236.0
A,WORLD,TOTAL,N1-3,F,NR,2018,52693333.0
A,WORLD,TOTAL,N1-3,F,NR,2018,310629008.0
A,WORLD,TOTAL,N1-3,F,NR,2018,13052375.0
A,WORLD,TOTAL,N1-3,F,NR,2018,62351059.0
A,WORLD,TOTAL,N1-3,F,NR,2018,1207387.0
A,WORLD,TOTAL,N1-3,F,NR,2018,6489949.0
A,WORLD,TOTAL,N1-3,F,NR,2018,5367959.0
A,WORLD,TOTAL,N1-3,F,NR,2018,16323253.0
A,WORLD,TOTAL,N1-3,F,NR,2018,1432354.0
A,WORLD,TOTAL,N1-3,F,NR,2018,459956.0
A,WORLD,TOTAL,N1-3,F,NR,2018,1624251.0
A,WORLD,TOTAL,N1-3,F,NR,2018,178140.0
A,WORLD,TOTAL,N1-3,F,NR,2018,10341697.0
A,WORLD,TOTAL,N1-3,F,NR,2018,8625231.0
A,WORLD,TOTAL,N1-3,F,NR,2018,16455383.0
A,WORLD,TOTAL,N1-3,F,NR,2018,6591160.0
A,WORLD,TOTAL,N1-3,F,NR,2018,5543942.0
A,WORLD,TOTAL,N1-3,F,NR,2018,398273.0
A,WORLD,TOTAL,N1-3,F,NR,2018,14883680.0
A,WORLD,TOTAL,N1-3,F,NR,2018,1479423.0
A,WORLD,TOTAL,N1-3,F,NR,2018,4133896.0
A,WORLD,TOTAL,N1-3,M,NR,2018,6591704.0
A,WORLD,TOTAL,N1-3,M,NR,2018,3494538.0
A,WORLD,TOTAL,N1-3,M,NR,2018,1312753.0
A,WORLD,TOTAL,N1-3,M,NR,2018,5096352.0
A,WORLD,TOTAL,N1-3,M,NR,2018,854437.0
A,WORLD,TOTAL,N1-3,M,NR,2018,10503030.0
A,WORLD,TOTAL,N1-3,M,NR,2018,74156214.0
A,WORLD,TOTAL,N1-3,M,NR,2018,5223469.0
A,WORLD,TOTAL,N1-3,M,NR,2018,271244696.0
A,WORLD,TOTAL,N1-3,M,NR,2018,2543695.0
A,WORLD,TOTAL,N1-3,M,NR,2018,914116.0
A,WORLD,TOTAL,N1-3,M,NR,2018,56738675.0
A,WORLD,TOTAL,N1-3,M,NR,2018,331983134.0
A,WORLD,TOTAL,N1-3,M,NR,2018,14784772.0
A,WORLD,TOTAL,N1-3,M,NR,2018,59308844.0
A,WORLD,TOTAL,N1-3,M,NR,2018,1546552.0
A,WORLD,TOTAL,N1-3,M,NR,2018,6015878.0
A,WORLD,TOTAL,N1-3,M,NR,2018,4742335.0
A,WORLD,TOTAL,N1-3,M,NR,2018,18961533.0
A,WORLD,TOTAL,N1-3,M,NR,2018,1492917.0
A,WORLD,TOTAL,N1-3,M,NR,2018,707117.0
A,WORLD,TOTAL,N1-3,M,NR,2018,1327402.0
A,WORLD,TOTAL,N1-3,M,NR,2018,213347.0
A,WORLD,TOTAL,N1-3,M,NR,2018,11525333.0
A,WORLD,TOTAL,N1-3,M,NR,2018,9188257.0
A,WORLD,TOTAL,N1-3,M,NR,2018,15006335.0
A,WORLD,TOTAL,N1-3,M,NR,2018,6254419.0
A,WORLD,TOTAL,N1-3,M,NR,2018,5678889.0
A,WORLD,TOTAL,N1-3,M,NR,2018,625424.0
A,WORLD,TOTAL,N1-3,M,NR,2018,16998083.0
A,WORLD,TOTAL,N1-3,M,NR,2018,1723390.0
A,WORLD,TOTAL,N1-3,M,NR,2018,3363356.0
A,WORLD,TOTAL,N1-3,T,NR,2018,13099136.0
A,WORLD,TOTAL,N1-3,T,NR,2018,7057526.0
A,WORLD,TOTAL,N1-3,T,NR,2018,2747570.0
A,WORLD,TOTAL,N1-3,T,NR,2018,9604567.0
A,WORLD,TOTAL,N1-3,T,NR,2018,1717222.0
A,WORLD,TOTAL,N1-3,T,NR,2018,21379671.0
A,WORLD,TOTAL,N1-3,T,NR,2018,132288580.0
A,WORLD,TOTAL,N1-3,T,NR,2018,10380281.0
A,WORLD,TOTAL,N1-3,T,NR,2018,521032480.0
A,WORLD,TOTAL,N1-3,T,NR,2018,5109432.0
A,WORLD,TOTAL,N1-3,T,NR,2018,1834352.0
A,WORLD,TOTAL,N1-3,T,NR,2018,109432008.0
A,WORLD,TOTAL,N1-3,T,NR,2018,642612142.0
A,WORLD,TOTAL,N1-3,T,NR,2018,27837147.0
A,WORLD,TOTAL,N1-3,T,NR,2018,121659903.0
A,WORLD,TOTAL,N1-3,T,NR,2018,2753939.0
A,WORLD,TOTAL,N1-3,T,NR,2018,12505827.0
A,WORLD,TOTAL,N1-3,T,NR,2018,10110294.0
A,WORLD,TOTAL,N1-3,T,NR,2018,35284787.0
A,WORLD,TOTAL,N1-3,T,NR,2018,2925271.0
A,WORLD,TOTAL,N1-3,T,NR,2018,1167073.0
A,WORLD,TOTAL,N1-3,T,NR,2018,2951653.0
A,WORLD,TOTAL,N1-3,T,NR,2018,391486.0
A,WORLD,TOTAL,N1-3,T,NR,2018,21867030.0
A,WORLD,TOTAL,N1-3,T,NR,2018,17813488.0
A,WORLD,TOTAL,N1-3,T,NR,2018,31461718.0
A,WORLD,TOTAL,N1-3,T,NR,2018,12845579.0
A,WORLD,TOTAL,N1-3,T,NR,2018,11222831.0
A,WORLD,TOTAL,N1-3,T,NR,2018,1023697.0
A,WORLD,TOTAL,N1-3,T,NR,2018,31881763.0
A,WORLD,TOTAL,N1-3,T,NR,2018,3202814.0
A,WORLD,TOTAL,N1-3,T,NR,2018,7497252.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,11816102.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,8667254.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,2713158.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,10788423.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,1554668.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,17742204.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,127871947.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,9629020.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,458435476.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,3295539.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,3395811.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,76690944.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,565918669.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,18697212.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,115601358.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,2411140.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,10054282.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,8504484.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,33310104.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,2462314.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,1150942.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,2185928.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,406047.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,21397319.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,13308594.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,32293411.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,9573222.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,9097121.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,830784.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,25953996.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,2453162.0
A,WORLD,TOTAL,N_GE1,F,NR,2018,6989980.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,11637189.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,8225445.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,2377147.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,11157322.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,1446509.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,16826950.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,140007165.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,9246051.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,461943210.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,3171989.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,3169334.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,78599230.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,565650456.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,19904486.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,104628554.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,2843983.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,9175460.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,7436320.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,34876131.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,2422813.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,1403971.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,1766141.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,468408.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,23039609.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,13775313.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,28189747.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,8724799.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,9304734.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,1129092.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,28587158.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,2737676.0
A,WORLD,TOTAL,N_GE1,M,NR,2018,5433458.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,23453291.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,16892699.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,5090305.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,21945745.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,3001176.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,34569154.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,267879111.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,18875071.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,920378686.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,6467527.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,6565145.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,155290174.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,1131569125.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,38601697.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,220229912.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,5255123.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,19229742.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,15940804.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,68186236.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,4885127.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,2554914.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,3952069.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,874455.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,44436928.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,27083907.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,60483158.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,18298021.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,18401855.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,1959876.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,54541154.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,5190839.0
A,WORLD,TOTAL,N_GE1,T,NR,2018,12423438.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,5308671.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,5104265.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,1278342.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,6280209.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,691883.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,6865563.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,69739581.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,4472207.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,208647692.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,729801.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,2475575.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,23997612.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,255289662.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,5644837.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,53250299.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,1203753.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,3564333.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,3136525.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,16986851.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,1029960.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,690986.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,561677.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,227907.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,11055622.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,4683363.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,15838028.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,2982063.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,3553180.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,432511.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,11070316.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,973739.0
A,WORLD,TOTAL,N_GE4,F,NR,2018,2856084.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,5045485.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,4730908.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,1064393.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,6060970.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,592071.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,6323920.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,65850951.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,4022582.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,190698514.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,628294.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,2255218.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,21860555.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,233667322.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,5119714.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,45319710.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,1297431.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,3159582.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,2693986.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,15914598.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,929896.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,696855.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,438738.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,255062.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,11514276.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,4587056.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,13183411.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,2470380.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,3625845.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,503668.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,11589074.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,1014286.0
A,WORLD,TOTAL,N_GE4,M,NR,2018,2070102.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,10354156.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,9835173.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,2342735.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,12341178.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,1283955.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,13189483.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,135590532.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,8494790.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,399346206.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,1358095.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,4730793.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,45858166.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,488956984.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,10764550.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,98570009.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,2501184.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,6723915.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,5830511.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,32901449.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,1959856.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,1387841.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,1000416.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,482969.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,22569898.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,9270419.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,29021440.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,5452443.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,7179024.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,936179.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,22659391.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,1988025.0
A,WORLD,TOTAL,N_GE4,T,NR,2018,4926186.0
A,DOM,PER,N1-3,F,NR,2019,1424643.0
A,DOM,PER,N1-3,F,NR,2019,4113956.0
A,DOM,PER,N1-3,F,NR,2019,1487201.0
A,DOM,PER,N1-3,F,NR,2019,1101915.0
A,DOM,PER,N1-3,F,NR,2019,2113764.0
A,DOM,PER,N1-3,F,NR,2019,717918.0
A,DOM,PER,N1-3,F,NR,2019,9759743.0
A,DOM,PER,N1-3,F,NR,2019,42823795.0
A,DOM,PER,N1-3,F,NR,2019,7091004.0
A,DOM,PER,N1-3,F,NR,2019,203307198.0
A,DOM,PER,N1-3,F,NR,2019,1421614.0
A,DOM,PER,N1-3,F,NR,2019,681733.0
A,DOM,PER,N1-3,F,NR,2019,48438987.0
A,DOM,PER,N1-3,F,NR,2019,257226408.0
A,DOM,PER,N1-3,F,NR,2019,11658498.0
A,DOM,PER,N1-3,F,NR,2019,54974343.0
A,DOM,PER,N1-3,F,NR,2019,812710.0
A,DOM,PER,N1-3,F,NR,2019,4586411.0
A,DOM,PER,N1-3,F,NR,2019,4051414.0
A,DOM,PER,N1-3,F,NR,2019,10978418.0
A,DOM,PER,N1-3,F,NR,2019,1120681.0
A,DOM,PER,N1-3,F,NR,2019,7671.0
A,DOM,PER,N1-3,F,NR,2019,1222832.0
A,DOM,PER,N1-3,F,NR,2019,42390.0
A,DOM,PER,N1-3,F,NR,2019,91088.0
A,DOM,PER,N1-3,F,NR,2019,8384234.0
A,DOM,PER,N1-3,F,NR,2019,15414603.0
A,DOM,PER,N1-3,F,NR,2019,6680815.0
A,DOM,PER,N1-3,F,NR,2019,5352191.0
A,DOM,PER,N1-3,F,NR,2019,10613343.0
A,DOM,PER,N1-3,F,NR,2019,635059.0
A,DOM,PER,N1-3,F,NR,2019,3004231.0
A,DOM,PER,N1-3,M,NR,2019,1391603.0
A,DOM,PER,N1-3,M,NR,2019,3795149.0
A,DOM,PER,N1-3,M,NR,2019,1295230.0
A,DOM,PER,N1-3,M,NR,2019,1102891.0
A,DOM,PER,N1-3,M,NR,2019,1900346.0
A,DOM,PER,N1-3,M,NR,2019,647083.0
A,DOM,PER,N1-3,M,NR,2019,8541681.0
A,DOM,PER,N1-3,M,NR,2019,41557255.0
