freq,age,purpose,duration,unit,geo,year,value
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,53053.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,5896150.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,3220619.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,8717034.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,3325359.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,2240012.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,8480125.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,581831.0
A,TOTAL,WORLD,N1-3,Y_GE65,NR,2016,1478118.0
A,TOTAL,WORLD,N1-3,Y_LT15,NR,2016,1360031.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,16107871.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,14264787.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,1839444.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,18820636.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,2498925.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,11754750.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,196460676.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,19355742.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,546638937.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,2401314.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,6652348.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,80983965.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,667160747.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,19785124.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,104114536.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,4425473.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,6022638.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,9888153.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,35216519.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,2628022.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,1414778.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,2155367.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,1395694.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,1153020.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,34359929.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,11853704.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,39525184.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,6961122.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,10246250.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,31777802.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,3025103.0
A,TOTAL,WORLD,N_GE1,Y15-24,NR,2016,2141905.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,17451069.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,12658505.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,3367642.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,25264804.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,2475266.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,25047113.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,224283480.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,15580142.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,641843319.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,3903153.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,7344139.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,91939188.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,799173949.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,25340309.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,135173805.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,4762577.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,10723277.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,10206904.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,38147297.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,4592213.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,1499488.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,3866254.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,1750510.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,994714.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,37719707.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,16222633.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,50899673.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,6958430.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,15148903.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,36563879.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,3861336.0
A,TOTAL,WORLD,N_GE1,Y25-34,NR,2016,8665484.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,35586423.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,31833555.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,7198848.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,48982570.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,5538628.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,54363683.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,411019927.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,30687575.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,1374777595.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,7034967.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,17558445.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,221786815.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,1690526278.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,47698493.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,308516603.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,10555681.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,25969497.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,24351981.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,104588079.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,9200014.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,3788886.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,6416425.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,3829212.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,1409418.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,79180763.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,39258519.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,107297658.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,21147417.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,29434491.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,60796930.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,8571025.0
A,TOTAL,WORLD,N_GE1,Y25-44,NR,2016,18994050.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,18135354.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,19175050.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,3831206.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,23717767.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,3063361.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,29316570.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,186736447.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,15107433.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,732934276.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,3131815.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,10214306.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,129847627.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,891352329.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,22358184.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,173342798.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,5793103.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,15246220.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,14145077.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,66440783.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,4607801.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,2289398.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,2550171.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,2078702.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,414703.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,41461056.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,23035886.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,56397985.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,14188986.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,14285587.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,24233051.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,4709689.0
A,TOTAL,WORLD,N_GE1,Y35-44,NR,2016,10328566.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,22051173.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,22436361.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,2697552.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,30586277.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,1952175.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,18619068.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,244777453.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,16798058.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,737838903.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,2017151.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,9349890.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,106439299.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,871307253.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,20700601.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,151538895.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,4073272.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,12710600.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,11259307.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,63921147.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,3456021.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,2199527.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,2124917.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,1694857.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,480898.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,48720450.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,23098067.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,41530805.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,10443187.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,9292059.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,31820208.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,3537704.0
A,TOTAL,WORLD,N_GE1,Y45-54,NR,2016,6359474.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,40927803.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,44472218.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,5255669.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,50837373.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,4471236.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,38623634.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,464160304.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,33300635.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,1485788189.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,3715726.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,18202551.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,201987797.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,1755396555.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,41570212.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,376471935.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,7731370.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,24136789.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,21514041.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,106516306.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,5756078.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,3990630.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,4196503.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,3193150.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,687585.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,96742994.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,42792382.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,99475409.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,21040499.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,18423879.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,50392352.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,7055054.0
A,TOTAL,WORLD,N_GE1,Y45-64,NR,2016,14577348.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,18876630.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,22035857.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,2558117.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,20251095.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,2519061.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,20004566.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,219382851.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,16502577.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,747949286.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,1698575.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,8852661.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,95548497.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,884089303.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,20869611.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,224933040.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,3658098.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,11426189.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,10254734.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,42595159.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,2300057.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,1791102.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,2071586.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,1498294.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,206687.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,48022544.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,19694315.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,57944604.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,10597312.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,9131820.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,18572143.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,3517351.0
A,TOTAL,WORLD,N_GE1,Y55-64,NR,2016,8217874.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,111503645.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,110388803.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,16021635.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,140303275.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,17075275.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,137734897.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,1360097876.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,102420201.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,4363113398.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,14833727.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,56339130.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,621877918.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,5241892728.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,132250389.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,1094125171.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,26781267.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,66439137.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,65878652.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,307377526.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,19848560.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,10834677.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,14636241.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,9509018.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,3477736.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,269930324.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,108161864.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,308477788.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,62674347.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,66656630.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,181029043.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,21338019.0
A,TOTAL,WORLD,N_GE1,Y_GE15,NR,2016,41844114.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,18881548.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,19818243.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,1727674.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,21662696.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,4566486.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,32992829.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,288456969.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,19076249.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,955908676.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,1681720.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,13925786.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,117119341.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,1128809147.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,23196559.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,305022098.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,4068743.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,10310213.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,10124477.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,61056622.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,2264446.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,1640383.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,1867946.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,1090962.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,227714.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,59646638.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,14257259.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,62179537.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,13525309.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,8552010.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,38061959.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,2686836.0
A,TOTAL,WORLD,N_GE1,Y_GE65,NR,2016,6130812.0
A,TOTAL,WORLD,N_GE1,Y_LT15,NR,2016,13678362.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,12578662.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,13203460.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,1325431.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,17167736.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,2297669.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,8173202.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,156078758.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,11575911.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,432732443.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,1281716.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,6307774.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,57334895.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,520320904.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,11408534.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,86802516.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,3687083.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,3560778.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,8469296.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,30354753.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,1866439.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,1280363.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,1439461.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,1117919.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,911362.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,28958030.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,9012566.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,31464575.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,5090335.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,6680635.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,24807929.0
A,TOTAL,WORLD,N_GE4,Y15-24,NR,2016,2303541.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,12629248.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,10453657.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,2547523.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,21315924.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,2023648.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,16093868.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,167058367.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,10045566.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,468807533.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,2303464.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,6741026.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,58371921.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,580686568.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,14908142.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,99766274.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,3793212.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,6474374.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,7272691.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,31085289.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,3454275.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,1302834.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,2445488.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,1359027.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,761281.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,30481711.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,11901510.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,40169152.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,4561666.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,9741265.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,26807287.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,2921913.0
A,TOTAL,WORLD,N_GE4,Y25-34,NR,2016,6471427.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,25824417.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,27042265.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,5450124.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,42066397.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,4460968.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,36154430.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,309729184.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,19590553.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,1017952217.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,4071487.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,16066339.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,144253292.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,1243803753.0
A,TOTAL,WORLD,N_GE4,Y25-44,NR,2016,27811100.0
